-5.211188197135925293e-01,5.232234001159667969e+00,1.187537574768066406e+01,5.502886772155761719e+00,1.532834625244140625e+01,1.286798858642578125e+01,3.919881820678710938e+00,9.689955711364746094e+00,1.191900157928466797e+01,-2.348723888397216797e+00
3.655999183654785156e+00,1.022802925109863281e+01,5.479087829589843750e+00,6.594785213470458984e+00,-1.029930591583251953e+00,1.452441883087158203e+01,1.347337913513183594e+01,1.042791080474853516e+01,1.076182746887207031e+01,1.134258389472961426e+00
1.805267482995986938e-01,8.919600486755371094e+00,1.161673927307128906e+01,6.769398689270019531e+00,4.407022953033447266e+00,2.394899129867553711e+00,4.556237220764160156e+00,7.129985809326171875e+00,2.326853513717651367e+00,1.033894157409667969e+01
7.754322052001953125e+00,6.385014533996582031e+00,3.900920867919921875e+00,1.227277374267578125e+01,7.224718093872070312e+00,9.621614813804626465e-01,1.898336029052734375e+01,1.438056278228759766e+01,8.643154144287109375e+00,3.357599496841430664e+00
2.001064872741699219e+01,1.311261749267578125e+01,1.052435517311096191e+00,4.779519557952880859e+00,9.762382507324218750e-01,8.249979019165039062e+00,8.970801353454589844e+00,1.805688285827636719e+01,4.657205581665039062e+00,6.506333827972412109e+00
6.807968139648437500e+00,8.226804733276367188e+00,1.471521854400634766e+01,6.740594387054443359e+00,1.564037609100341797e+01,9.108597040176391602e-01,8.947315216064453125e+00,4.519313871860504150e-01,3.076206147670745850e-01,1.264782905578613281e+01
8.102581977844238281e+00,4.710417747497558594e+00,2.494945049285888672e+00,6.468495368957519531e+00,6.415894508361816406e+00,1.689085578918457031e+01,1.506155872344970703e+01,1.608012008666992188e+01,3.926749467849731445e+00,6.085582733154296875e+00
1.535934829711914062e+01,1.112495708465576172e+01,9.737291336059570312e+00,1.399474525451660156e+01,-3.681332245469093323e-02,7.479967117309570312e+00,2.730787277221679688e+00,1.824872136116027832e+00,6.642937183380126953e+00,7.304640293121337891e+00
1.054537868499755859e+01,1.780893325805664062e+01,2.250747680664062500e+00,-1.451355338096618652e+00,-3.782483935356140137e-01,1.017732524871826172e+01,1.258841991424560547e+01,6.170125961303710938e+00,4.744516849517822266e+00,7.067235946655273438e+00
3.718104362487792969e+00,5.021600246429443359e+00,1.591485691070556641e+01,1.375103092193603516e+01,1.978344345092773438e+01,1.999041175842285156e+01,1.646229171752929688e+01,1.514622688293457031e+00,6.440462470054626465e-01,1.047959423065185547e+01
