1.542271971702575684e+00,-5.637754201889038086e-01,-1.156125187873840332e+00,7.844516634941101074e-01,-1.547657012939453125e+00,4.571592900902032852e-03,4.688742756843566895e-01,5.948820710182189941e-01,-5.616210103034973145e-01,1.268224358558654785e+00,-2.031331062316894531e+00,-5.628123283386230469e-01,-2.516663968563079834e-01,1.211077161133289337e-02
9.067550897598266602e-01,9.457040578126907349e-02,-8.704527020454406738e-01,-1.785963177680969238e+00,-5.054527521133422852e-01,7.751888632774353027e-01,-1.702950835227966309e+00,1.496625781059265137e+00,-1.276751875877380371e+00,-2.178836345672607422e+00,6.676683425903320312e-01,6.852124333381652832e-01,1.222865730524063110e-01,-2.493211627006530762e-01
4.669809043407440186e-01,5.740569233894348145e-01,-8.032308816909790039e-01,1.215973258018493652e+00,9.801261126995086670e-02,2.088387489318847656e+00,1.886243581771850586e+00,1.344057679176330566e+00,-9.732810854911804199e-01,9.183748364448547363e-01,-5.880004167556762695e-01,-4.049420952796936035e-01,-3.356183469295501709e-01,2.436006218194961548e-01
-4.109908044338226318e-01,-4.339797794818878174e-02,1.065850257873535156e+00,-1.298466324806213379e-01,-1.049382925033569336e+00,-3.215279877185821533e-01,1.042559981346130371e+00,-1.088816761970520020e+00,7.510119676589965820e-01,-3.003180921077728271e-01,5.387869477272033691e-01,6.867428775876760483e-03,-1.300219744443893433e-01,-4.989882558584213257e-02
1.479621887207031250e+00,1.233217120170593262e+00,-7.424402236938476562e-01,-3.628313541412353516e-01,8.937806487083435059e-01,-1.150339603424072266e+00,1.267625689506530762e-01,5.081993341445922852e-01,6.986765861511230469e-01,4.455651044845581055e-01,4.160758554935455322e-01,1.642513632774353027e+00,3.175618648529052734e-01,-4.409780204296112061e-01
4.401592314243316650e-01,-2.152161151170730591e-01,-1.176405251026153564e-01,-1.699989587068557739e-01,-1.108472585678100586e+00,1.300265341997146606e-01,-1.763031125068664551e+00,-1.673081278800964355e+00,-5.753962993621826172e-01,8.583576679229736328e-01,-1.261048078536987305e+00,-1.763563871383666992e+00,-5.555492043495178223e-01,-2.585522532463073730e-01
2.511356472969055176e-01,1.566176652908325195e+00,-1.837513208389282227e+00,1.061457872390747070e+00,-5.952453613281250000e-01,9.516166150569915771e-02,4.625277519226074219e-01,1.414620518684387207e+00,-2.003047943115234375e+00,1.466590762138366699e+00,-1.284598231315612793e+00,1.019228339195251465e+00,-9.640053510665893555e-01,4.957921504974365234e-01
2.074232578277587891e+00,2.813017129898071289e+00,6.439608335494995117e-01,6.837500929832458496e-01,-6.168772578239440918e-01,4.863108396530151367e-01,9.002277255058288574e-01,2.005499601364135742e-01,2.876446545124053955e-01,-1.632169127464294434e+00,1.045643925666809082e+00,-1.172503113746643066e+00,-3.548483252525329590e-01,3.133524954319000244e-01
1.181062698364257812e+00,2.452174872159957886e-01,1.384328961372375488e+00,9.818708896636962891e-01,2.497140616178512573e-01,-5.813614130020141602e-01,1.698665857315063477e+00,-2.717114090919494629e-01,6.645029783248901367e-01,5.602205395698547363e-01,-3.715401589870452881e-01,5.190154910087585449e-02,-8.823376893997192383e-01,9.349114894866943359e-01
-5.037431716918945312e-01,3.952642679214477539e-01,-1.259915471076965332e+00,1.890885233879089355e+00,8.255718350410461426e-01,-7.784429788589477539e-01,-1.154090523719787598e+00,9.063609838485717773e-01,-4.946429133415222168e-01,-1.433668494224548340e+00,2.605645418167114258e+00,3.402897119522094727e-01,6.850201487541198730e-01,-5.992407798767089844e-01
-1.076734066009521484e+00,-1.497382819652557373e-01,3.471370935440063477e-01,1.455439209938049316e+00,1.469218492507934570e+00,1.242914438247680664e+00,2.274065762758255005e-01,2.206208705902099609e-01,-9.053236246109008789e-01,-1.395397424697875977e+00,1.626826673746109009e-01,9.592210650444030762e-01,1.368210166692733765e-01,-4.511946439743041992e-01
3.663055896759033203e-01,4.225814342498779297e-01,-8.452488183975219727e-01,-4.543572068214416504e-01,6.659134030342102051e-01,-3.724827468395233154e-01,-1.697743415832519531e+00,4.693584442138671875e-01,4.262669384479522705e-01,1.328876256942749023e+00,-1.298575282096862793e+00,-1.587008833885192871e+00,4.098032042384147644e-02,-4.300463199615478516e-01
1.980762742459774017e-02,1.165605261921882629e-01,-3.828103244304656982e-01,-1.264426827430725098e+00,-6.640229821205139160e-01,-7.699935436248779297e-01,-5.181941762566566467e-02,-2.350356429815292358e-01,2.860990166664123535e-01,-4.754235446453094482e-01,8.818153291940689087e-02,1.816782504320144653e-01,-1.034703999757766724e-01,-1.398193836212158203e-01
-1.093973875045776367e+00,-9.911084175109863281e-02,1.010300293564796448e-01,2.697470664978027344e+00,7.250284552574157715e-01,-6.919526308774948120e-02,-5.631536841392517090e-01,-2.761688083410263062e-02,8.091434836387634277e-01,9.921541810035705566e-01,4.817440807819366455e-01,-5.356032848358154297e-01,7.243352383375167847e-02,-2.490484714508056641e-01
-1.198304772377014160e+00,1.425346612930297852e+00,1.218049451708793640e-01,-1.283549785614013672e+00,1.180615201592445374e-01,9.846004843711853027e-01,2.035596370697021484e+00,8.712416291236877441e-01,4.254811629652976990e-02,-1.893216967582702637e+00,8.200985938310623169e-02,-1.248056054115295410e+00,-1.320241093635559082e-01,-5.453871935606002808e-02
-1.825045421719551086e-02,-9.853219985961914062e-01,-6.202744841575622559e-01,6.846165060997009277e-01,1.101556062698364258e+00,7.677316665649414062e-01,8.112645745277404785e-01,-2.576934397220611572e-01,1.346485018730163574e-01,-2.483696443960070610e-03,1.676444709300994873e-01,-6.536698341369628906e-01,8.082144707441329956e-02,-3.519469499588012695e-01
1.239115670323371887e-01,-1.549451947212219238e+00,3.124299347400665283e-01,-8.669435977935791016e-01,1.540087223052978516e+00,-3.597098290920257568e-01,-6.952915787696838379e-01,-1.113247752189636230e+00,1.027899384498596191e+00,2.906291186809539795e-01,-9.061194211244583130e-02,-3.618459999561309814e-01,1.599015593528747559e-01,-3.964866995811462402e-01
-6.078218221664428711e-01,4.265199899673461914e-01,7.086858749389648438e-01,9.785709977149963379e-01,9.000220298767089844e-01,-1.896407157182693481e-01,-8.686178922653198242e-01,-7.062521576881408691e-01,-1.585378348827362061e-01,-8.799676895141601562e-01,-2.527546644210815430e+00,1.290542125701904297e+00,2.365874648094177246e-01,-3.961452841758728027e-01
-1.251472115516662598e+00,3.548043966293334961e-01,1.247001767158508301e+00,6.131248921155929565e-02,1.845929503440856934e+00,5.539945363998413086e-01,6.734507083892822266e-01,-2.932902276515960693e-01,1.826532483100891113e+00,1.371456146240234375e+00,1.518810272216796875e+00,-1.967414736747741699e+00,-1.777353286743164062e-01,4.451949615031480789e-03
-1.411502957344055176e-01,5.644197463989257812e-01,-1.810893416404724121e-01,-5.369733572006225586e-01,-7.369049191474914551e-01,-1.287896394729614258e+00,8.046709895133972168e-01,-4.003865718841552734e-01,5.132204666733741760e-02,7.500924468040466309e-01,-1.317799329757690430e+00,-7.325822114944458008e-01,-1.890655420720577240e-02,-3.225901722908020020e-01
-1.080089211463928223e+00,7.150456309318542480e-01,5.877942964434623718e-02,-7.431428134441375732e-02,-1.332436084747314453e+00,-1.281262755393981934e+00,-5.525738000869750977e-01,1.293544769287109375e+00,-3.092167079448699951e-01,2.716210186481475830e-01,-4.349877238273620605e-01,-6.295965909957885742e-01,-1.924418359994888306e-01,-6.826329231262207031e-02
4.644689857959747314e-01,-1.197736561298370361e-01,-2.877158224582672119e-01,-1.918382048606872559e-01,-4.756010770797729492e-01,-1.224131345748901367e+00,9.931892156600952148e-01,5.525612235069274902e-01,-6.073305010795593262e-01,1.138886809349060059e+00,7.933278679847717285e-01,-1.435001850128173828e+00,6.906589269638061523e-01,-1.024377465248107910e+00
-5.726762115955352783e-02,5.263767391443252563e-02,-3.682561218738555908e-01,5.163810253143310547e-01,-7.986518740653991699e-01,-1.466034173965454102e+00,-1.100593805313110352e+00,2.105215489864349365e-01,-1.088021397590637207e+00,-3.650134801864624023e-01,9.578310847282409668e-01,4.607873260974884033e-01,-2.696179151535034180e-01,-8.382258564233779907e-02
7.116808295249938965e-01,-9.173103570938110352e-01,5.541294217109680176e-01,3.625171780586242676e-01,1.276102900505065918e+00,-4.237096607685089111e-01,-1.841044425964355469e-01,-7.967703342437744141e-01,9.163502454757690430e-01,6.002957820892333984e-01,8.004438877105712891e-01,7.687328457832336426e-01,6.303324103355407715e-01,-6.237900257110595703e-01
-2.095355987548828125e+00,3.884931802749633789e-01,-9.562388658523559570e-01,-5.101232975721359253e-02,1.213316917419433594e+00,7.631025910377502441e-01,7.212956249713897705e-02,-9.229710102081298828e-01,3.124260306358337402e-01,4.280600249767303467e-01,6.053285002708435059e-01,5.245990157127380371e-01,-4.952689111232757568e-01,1.081811115145683289e-01
1.013304591178894043e+00,-7.557501196861267090e-01,-7.680675983428955078e-01,8.340806365013122559e-01,1.028892397880554199e+00,2.244069576263427734e-01,-5.448136925697326660e-01,1.916799098253250122e-01,-7.629625797271728516e-01,-8.135076761245727539e-01,-2.341298341751098633e+00,2.258001714944839478e-01,-3.697804212570190430e-01,2.155021876096725464e-01
-6.860385537147521973e-01,-8.115120232105255127e-02,-5.705757141113281250e-01,-1.252290725708007812e+00,4.277018308639526367e-01,9.452477693557739258e-01,-1.707867026329040527e+00,-5.047870278358459473e-01,-1.041110277175903320e+00,-3.251641616225242615e-02,-3.545282483100891113e-01,6.603353619575500488e-01,1.927355378866195679e-01,-3.286702632904052734e-01
7.186131477355957031e-01,4.048066139221191406e-01,-7.966871857643127441e-01,-9.706465005874633789e-01,1.673002958297729492e+00,-2.973795235157012939e-01,1.297656893730163574e+00,-4.496745169162750244e-01,7.511212676763534546e-02,4.125689715147018433e-02,-5.297159552574157715e-01,-1.302369356155395508e+00,-3.550935685634613037e-01,2.064266800880432129e-01
5.616159439086914062e-01,1.159824371337890625e+00,5.067909359931945801e-01,1.527051091194152832e+00,1.917142271995544434e-01,3.256204426288604736e-01,-1.826645880937576294e-01,-8.465485572814941406e-01,1.888143539428710938e+00,-8.416979014873504639e-02,5.569462776184082031e-01,-2.814771234989166260e-01,-2.565319240093231201e-01,4.771469533443450928e-02
1.013750553131103516e+00,4.741812124848365784e-03,1.976436525583267212e-01,-3.077813088893890381e-01,7.863646745681762695e-01,-4.332651197910308838e-01,-7.283864021301269531e-01,2.554712593555450439e-01,7.803190499544143677e-02,1.107726335525512695e+00,7.265625596046447754e-01,-3.005845844745635986e-01,-1.569174230098724365e-01,-8.126968145370483398e-02
-2.556153805926442146e-03,-1.119774859398603439e-02,-1.182784676551818848e+00,-1.149012446403503418e+00,5.943586230278015137e-01,1.109303906559944153e-01,-2.302973508834838867e+00,-2.750503718852996826e-01,4.410967528820037842e-01,1.021363496780395508e+00,-3.189736306667327881e-01,3.267554640769958496e-01,-2.204990863800048828e+00,6.852669715881347656e-01
-1.035560369491577148e+00,1.473691344261169434e+00,-1.289239764213562012e+00,-1.563847780227661133e+00,-5.215296521782875061e-02,7.449880242347717285e-01,-6.187009215354919434e-01,7.304731607437133789e-01,-1.631708741188049316e+00,3.952095508575439453e-01,5.999418906867504120e-03,3.764030933380126953e-01,1.926992833614349365e-02,-2.136490046977996826e-01
-8.656651973724365234e-01,1.586521267890930176e+00,1.037069201469421387e+00,-3.899059295654296875e-01,4.944290518760681152e-01,6.288902759552001953e-01,-2.002537017688155174e-03,-2.099138975143432617e+00,9.478452205657958984e-01,-2.902755141258239746e-01,-8.585775494575500488e-01,-3.563122078776359558e-02,-5.641963481903076172e-01,3.726623356342315674e-01
-2.022324562072753906e+00,-1.250501275062561035e+00,4.266767799854278564e-01,-1.683644533157348633e+00,-1.271425038576126099e-01,-7.926425337791442871e-01,-1.499172806739807129e+00,1.537619233131408691e+00,1.125161647796630859e+00,1.492455244064331055e+00,-1.766543276607990265e-02,-1.248762845993041992e+00,-1.069919914007186890e-01,-9.785582125186920166e-02
-4.247055649757385254e-01,-7.320492863655090332e-01,1.855314254760742188e+00,9.797614216804504395e-01,2.852222323417663574e-01,-6.965548396110534668e-01,-1.574245333671569824e+00,-1.099148154258728027e+00,8.249129652976989746e-01,1.242462038993835449e+00,-3.103790879249572754e-01,-1.228446364402770996e+00,-1.127080321311950684e+00,4.070876240730285645e-01
1.093520164489746094e+00,-1.307664513587951660e+00,-3.508918583393096924e-01,9.443502426147460938e-01,-1.084496736526489258e+00,2.311725355684757233e-02,8.126677870750427246e-01,-5.011544823646545410e-01,-5.360483527183532715e-01,7.558047771453857422e-02,-1.252746582031250000e+00,-2.621926665306091309e-01,2.386571168899536133e-01,-6.325047016143798828e-01
2.615993916988372803e-01,1.483615398406982422e+00,3.817080855369567871e-01,-1.618386387825012207e+00,1.935379266738891602e+00,1.453393816947937012e+00,-4.978697896003723145e-01,-7.738467305898666382e-02,4.066881537437438965e-01,-1.553777605295181274e-01,1.408428668975830078e+00,-8.035387727431952953e-04,3.330539539456367493e-02,-2.007022649049758911e-01
5.309538841247558594e-01,-4.860518276691436768e-01,1.691029548645019531e+00,-9.595153927803039551e-01,3.004451990127563477e-01,3.697192966938018799e-01,9.423398971557617188e-01,-4.860094487667083740e-01,3.450536131858825684e-01,-1.274799555540084839e-01,1.008183836936950684e+00,1.925721526145935059e+00,5.915869474411010742e-01,-6.399933099746704102e-01
-1.321808815002441406e+00,4.799783229827880859e-01,2.114339768886566162e-01,-3.785748966038227081e-03,-3.196394741535186768e-01,-2.055260896682739258e+00,5.505169034004211426e-01,5.021762475371360779e-02,-1.019181847572326660e+00,3.155089616775512695e-01,-7.183266282081604004e-01,-7.079305052757263184e-01,-1.077660202980041504e+00,9.725610613822937012e-01
-2.767290771007537842e-01,-1.105112671852111816e+00,1.197334408760070801e+00,-1.912306427955627441e+00,-9.873466193675994873e-02,-1.655976921319961548e-01,-1.210319280624389648e+00,1.245447278022766113e+00,-1.832378268241882324e+00,-6.618056297302246094e-01,1.160386562347412109e+00,-2.133883953094482422e+00,-6.509336233139038086e-01,1.531429290771484375e-01
1.050421893596649170e-01,1.577045798301696777e+00,5.684003829956054688e-01,-8.811231851577758789e-01,2.680811882019042969e+00,1.637712597846984863e+00,2.293606758117675781e+00,5.101878643035888672e-01,-6.814423203468322754e-02,1.389335095882415771e-01,-1.178996041417121887e-01,1.817856729030609131e-01,3.756739795207977295e-01,-7.974114418029785156e-01
4.032540321350097656e-01,6.418029069900512695e-01,-6.919316053390502930e-01,-2.964040637016296387e-01,5.122363567352294922e-01,-8.291546106338500977e-01,-5.368242785334587097e-02,9.707736968994140625e-02,-7.081754803657531738e-01,-2.928233146667480469e-01,-2.198718070983886719e+00,-1.131831407546997070e+00,-4.871583580970764160e-01,5.071678161621093750e-01
-2.726645171642303467e-01,-4.314824342727661133e-01,-2.035949945449829102e+00,7.617596387863159180e-01,5.796746611595153809e-01,-1.025625705718994141e+00,1.112919688224792480e+00,4.142621457576751709e-01,-6.272265315055847168e-01,1.932908743619918823e-01,9.515879154205322266e-01,6.397475600242614746e-01,8.255909085273742676e-01,-8.924677371978759766e-01
8.737658709287643433e-02,-6.101315021514892578e-01,4.593032598495483398e-01,-7.981551885604858398e-01,-3.998422324657440186e-01,-1.942206621170043945e-01,-4.241670668125152588e-01,-2.818008363246917725e-01,-1.730376482009887695e+00,2.825308218598365784e-02,7.392981648445129395e-01,2.006868273019790649e-01,-1.235355138778686523e-01,-1.575636863708496094e-01
2.690577745437622070e+00,7.594236731529235840e-01,-7.390264421701431274e-02,-1.138332247734069824e+00,8.774130940437316895e-01,-8.572215437889099121e-01,1.546848058700561523e+00,-1.165350079536437988e+00,3.343219161033630371e-01,2.243901014328002930e+00,-8.656702041625976562e-01,-6.473547816276550293e-01,-7.749267220497131348e-01,5.098551511764526367e-01
-8.401691317558288574e-01,-8.926591873168945312e-01,1.041760444641113281e+00,-1.356827765703201294e-01,-7.526968717575073242e-01,-5.856174230575561523e-01,5.819164514541625977e-01,-1.152488827705383301e+00,6.092921271920204163e-02,7.376566529273986816e-01,2.283316552639007568e-01,1.191600680351257324e+00,-4.260631501674652100e-01,1.479595154523849487e-01
-7.100980877876281738e-01,-5.148499608039855957e-01,1.074259161949157715e+00,-1.026389718055725098e+00,-1.276237607002258301e+00,3.306063413619995117e-01,1.037866115570068359e+00,-1.504095673561096191e+00,-3.664523959159851074e-01,-1.346199959516525269e-01,5.763101577758789062e-01,-8.335499167442321777e-01,2.287464775145053864e-02,-3.021182715892791748e-01
1.276096463203430176e+00,3.765912353992462158e-01,1.053648471832275391e+00,4.028675556182861328e-01,6.478409767150878906e-01,1.692936420440673828e+00,-1.938167810440063477e+00,1.391385197639465332e+00,4.238708615303039551e-01,5.181184411048889160e-01,-1.362719178199768066e+00,-3.192220926284790039e-01,-7.634889483451843262e-01,6.584913730621337891e-01
-6.374209523200988770e-01,-1.440563440322875977e+00,5.702033042907714844e-01,-2.128585129976272583e-01,7.574683427810668945e-01,2.504604101181030273e+00,1.974175218492746353e-03,-2.363781183958053589e-01,4.259640276432037354e-01,-1.029749035835266113e+00,3.728945553302764893e-01,-3.218148052692413330e-01,2.372073233127593994e-01,-6.987432241439819336e-01
8.236277103424072266e-01,-7.211008667945861816e-01,-2.398108243942260742e+00,-3.720496594905853271e-01,-1.450320184230804443e-01,-1.444481968879699707e+00,-4.498150665313005447e-03,9.370654225349426270e-01,7.591338157653808594e-01,1.196963787078857422e-01,-5.831767320632934570e-01,2.769592761993408203e+00,2.776783406734466553e-01,-4.102271795272827148e-01
-9.418697953224182129e-01,-8.641182184219360352e-01,2.226041555404663086e-01,-1.105668663978576660e+00,2.526867389678955078e+00,-2.366194725036621094e-01,-4.811137318611145020e-01,-5.940815806388854980e-01,-1.221964955329895020e-01,2.546002268791198730e-01,-5.881589055061340332e-01,2.393979072570800781e+00,-6.318703293800354004e-01,1.255105882883071899e-01
1.094519376754760742e+00,-1.167313694953918457e+00,1.522319018840789795e-01,-1.627947092056274414e+00,4.774083793163299561e-01,1.180047154426574707e+00,2.507711760699748993e-02,-1.097164630889892578e+00,-1.389353871345520020e+00,-3.826817870140075684e-01,-3.962871432304382324e-01,2.306146144866943359e+00,3.677347898483276367e-01,-3.386968672275543213e-01
-6.057098880410194397e-02,-5.854265764355659485e-02,-2.662916481494903564e-01,-2.376012057065963745e-01,5.470401141792535782e-03,-7.103975415229797363e-01,1.235658675432205200e-01,1.559582799673080444e-01,-8.377121090888977051e-01,9.042127728462219238e-01,-7.557133436203002930e-01,-5.642051696777343750e-01,3.103716075420379639e-01,-5.952326059341430664e-01
