1.277774214744567871e+00,5.667542934417724609e+00,2.506847381591796875e+00,5.636354446411132812e+00,-4.771152496337890625e+00,-3.534281015396118164e+00,2.433975338935852051e-01,-2.514362037181854248e-01,-2.119061537086963654e-02,7.686876058578491211e-01
2.773526668548583984e+00,2.763179540634155273e+00,2.322102308273315430e+00,7.175042629241943359e-01,-4.475967407226562500e+00,-4.050794124603271484e+00,8.612514287233352661e-02,-5.451050773262977600e-02,-9.412535466253757477e-03,7.546843886375427246e-01
3.575200557708740234e+00,5.530958175659179688e+00,2.663892269134521484e+00,4.064893722534179688e+00,1.441201567649841309e-01,-1.185856536030769348e-01,-3.734001874923706055e+00,-3.882083654403686523e+00,7.567979693412780762e-01,-8.301768451929092407e-03
6.972463130950927734e-01,3.423136234283447266e+00,8.268375992774963379e-01,4.000816345214843750e+00,-5.447983741760253906e+00,-4.235713958740234375e+00,1.059177398681640625e+00,-9.264987707138061523e-01,2.767767990007996559e-03,7.352207303047180176e-01
3.109932184219360352e+00,2.067568302154541016e+00,3.170889616012573242e+00,4.006656646728515625e+00,2.120850607752799988e-02,3.248127549886703491e-02,-3.917550325393676758e+00,-2.501182556152343750e+00,7.496352195739746094e-01,-3.427727380767464638e-03
2.943048238754272461e+00,3.744381189346313477e+00,2.743901014328002930e+00,3.543960571289062500e+00,-1.335787415504455566e+00,1.430999875068664551e+00,-5.049071311950683594e+00,-3.414106130599975586e+00,7.413809299468994141e-01,2.175547415390610695e-03
3.146677017211914062e+00,2.462557315826416016e+00,1.775176286697387695e+00,1.361963033676147461e+00,-2.020290613174438477e+00,-2.998373985290527344e+00,-2.899731695652008057e-01,4.595739245414733887e-01,-2.826162846758961678e-03,7.292473316192626953e-01
4.176630675792694092e-01,4.363185763359069824e-01,3.637237787246704102e+00,3.885609626770019531e+00,-4.538580417633056641e+00,-4.109595775604248047e+00,-2.007301807403564453e+00,3.734090924263000488e-01,-2.293346971273422241e-01,1.266667962074279785e+00
3.403313159942626953e+00,2.528777837753295898e+00,1.786245822906494141e+00,2.298646926879882812e+00,-5.363578319549560547e+00,-3.721203804016113281e+00,-4.855939373373985291e-02,1.257517784833908081e-01,-2.398590790107846260e-03,7.456039190292358398e-01
2.908982753753662109e+00,4.203232526779174805e-01,-1.373924016952514648e+00,-2.093297094106674194e-01,-3.625831127166748047e+00,-4.676666736602783203e+00,-1.299293518066406250e+00,-2.335259199142456055e+00,1.111779928207397461e+00,2.572876214981079102e+00
3.122951030731201172e+00,3.990902900695800781e+00,3.325613737106323242e+00,5.253364562988281250e+00,-4.322216510772705078e+00,-4.954924106597900391e+00,-1.066636014729738235e-02,5.346450209617614746e-02,-5.458034109324216843e-03,7.526847720146179199e-01
2.421883106231689453e+00,2.563585758209228516e+00,3.955705404281616211e+00,4.254856109619140625e+00,-9.276418685913085938e-01,7.525679469108581543e-01,-2.721269607543945312e+00,-4.116343021392822266e+00,8.033177852630615234e-01,-3.742212802171707153e-02
-6.652239561080932617e-01,-4.189117550849914551e-01,2.737441062927246094e+00,1.732762336730957031e+00,-2.139189720153808594e+00,-1.018143296241760254e+00,-3.924700975418090820e+00,-6.756153702735900879e-01,1.553645372390747070e+00,1.224932193756103516e+00
5.823214650154113770e-01,2.674745321273803711e-01,-2.069936245679855347e-01,-1.146858632564544678e-01,-1.022941827774047852e+00,-3.084813833236694336e+00,-5.032871723175048828e+00,-4.903878211975097656e+00,3.316450357437133789e+00,3.898193240165710449e-01
2.491598606109619141e+00,3.609947681427001953e+00,-1.868945360183715820e-01,3.041871070861816406e+00,-3.362033367156982422e+00,-5.780354499816894531e+00,3.026370890438556671e-02,2.673482522368431091e-02,-5.698049906641244888e-03,7.498728632926940918e-01
3.797260284423828125e+00,2.781660318374633789e+00,4.229420661926269531e+00,3.322214365005493164e+00,-2.987815380096435547e+00,-6.174561023712158203e+00,-5.853688716888427734e-01,5.851087570190429688e-01,-1.342580188065767288e-02,7.620838880538940430e-01
2.628885507583618164e+00,3.915410757064819336e+00,2.798207759857177734e+00,3.405989170074462891e+00,-7.589095085859298706e-02,1.361976861953735352e-01,-4.569005489349365234e+00,-4.997204780578613281e+00,7.484419345855712891e-01,-2.740949159488081932e-03
3.069930553436279297e+00,2.790208816528320312e+00,2.442108869552612305e+00,2.361235618591308594e+00,-4.247193813323974609e+00,-4.531801223754882812e+00,-5.508995056152343750e-01,6.775807142257690430e-01,4.820298869162797928e-03,7.352136969566345215e-01
4.251111984252929688e+00,2.090692043304443359e+00,3.639035940170288086e+00,3.051643371582031250e+00,-3.678895473480224609e+00,-2.851770877838134766e+00,2.029061876237392426e-02,1.751768030226230621e-02,-5.959855392575263977e-03,7.529547810554504395e-01
